index,n_qubits,qc_depth,single_qubit_gates,multi_qubit_gates,qubit_topology,qasm_file,n_shots,mapped_backend,application,sdk,opt_level
44,27,15,"{'measure': 12, 'rz': 2, 'sx': 1}",{'cx': 11},"(12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_12.qasm,3742,ibm_27q,ghz,qiskit,3
45,27,328,"{'rz': 290, 'sx': 98, 'measure': 12, 'x': 10}",{'cx': 374},"(7, 10); (10, 7); (10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (21, 18); (21, 23); (23, 21)",qpeexact_mapped_ibm_montreal_qiskit_opt3_13.qasm,1469,ibm_27q,qpeexact,qiskit,3
46,27,340,"{'rz': 425, 'sx': 101, 'measure': 16, 'x': 8}",{'cx': 621},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (18, 15)",qftentangled_mapped_ibm_montreal_qiskit_opt3_16.qasm,1514,ibm_27q,qftentangled,qiskit,3
47,27,555,"{'rz': 499, 'sx': 448, 'measure': 17, 'x': 5}",{'cx': 1212},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",realamprandom_mapped_ibm_montreal_qiskit_opt3_17.qasm,1489,ibm_27q,realamprandom,qiskit,3
48,27,40,"{'rz': 43, 'sx': 25, 'measure': 12}",{'cx': 30},"(8, 11); (11, 8); (11, 14); (13, 14); (14, 11); (14, 13); (14, 16); (16, 14); (16, 19); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",dj_mapped_ibm_montreal_qiskit_opt3_13.qasm,1699,ibm_27q,dj,qiskit,3
49,27,238,"{'rz': 219, 'sx': 56, 'measure': 12, 'x': 5}",{'cx': 317},"(7, 10); (10, 7); (10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",qft_mapped_ibm_montreal_qiskit_opt3_12.qasm,2588,ibm_27q,qft,qiskit,3
50,27,578,"{'rz': 810, 'sx': 401, 'measure': 19, 'x': 2}",{'cx': 1447},"(1, 2); (1, 4); (2, 1); (4, 1); (4, 7); (7, 4); (7, 10); (10, 7); (10, 12); (12, 10); (12, 15); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qnn_mapped_ibm_montreal_qiskit_opt3_19.qasm,2466,ibm_27q,qnn,qiskit,3
51,27,560,"{'rz': 608, 'sx': 233, 'x': 34, 'measure': 17}",{'cx': 863},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeinexact_mapped_ibm_montreal_qiskit_opt3_18.qasm,2210,ibm_27q,qpeinexact,qiskit,3
52,27,25,"{'rz': 60, 'sx': 31, 'measure': 22}",{'cx': 35},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (14, 11); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",graphstate_mapped_ibm_montreal_qiskit_opt3_22.qasm,1704,ibm_27q,graphstate,qiskit,3
53,27,1691,"{'rz': 1982, 'sx': 998, 'x': 105, 'measure': 22}",{'cx': 3258},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",random_mapped_ibm_montreal_qiskit_opt3_22.qasm,2523,ibm_27q,random,qiskit,3
54,27,631,"{'rz': 685, 'sx': 254, 'x': 24, 'measure': 20}",{'cx': 913},"(3, 5); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (23, 21); (23, 24); (24, 23)",ae_mapped_ibm_montreal_qiskit_opt3_20.qasm,1360,ibm_27q,ae,qiskit,3
55,27,81,"{'sx': 76, 'rz': 38, 'measure': 20, 'x': 1}",{'cx': 38},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (14, 11); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (20, 19); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24)",wstate_mapped_ibm_montreal_qiskit_opt3_20.qasm,2026,ibm_27q,wstate,qiskit,3
56,27,580,"{'rz': 894, 'sx': 825, 'measure': 20, 'x': 3}",{'cx': 1559},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (14, 11); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (23, 21); (23, 24); (24, 23)",twolocalrandom_mapped_ibm_montreal_qiskit_opt3_20.qasm,2756,ibm_27q,twolocalrandom,qiskit,3
57,27,634,"{'rz': 676, 'sx': 471, 'measure': 13, 'x': 6}",{'cx': 858},"(1, 4); (4, 1); (4, 7); (7, 4); (7, 10); (10, 7); (10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",portfoliovqe_mapped_ibm_montreal_qiskit_opt3_13.qasm,4066,ibm_27q,portfoliovqe,qiskit,3
58,27,6967,"{'rz': 3594, 'sx': 2825, 'x': 59, 'measure': 21}",{'cx': 2814},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",pricingput_mapped_ibm_montreal_qiskit_opt3_21.qasm,2445,ibm_27q,pricingput,qiskit,3
59,27,672,"{'rz': 772, 'sx': 407, 'x': 50, 'measure': 14}",{'cx': 947},"(12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",random_mapped_ibm_montreal_qiskit_opt3_14.qasm,2949,ibm_27q,random,qiskit,3
60,27,153,"{'rz': 102, 'sx': 60, 'x': 11, 'measure': 5}",{'cx': 68},"(7, 10); (10, 7); (10, 12); (12, 10); (12, 13); (13, 12); (13, 14); (14, 13)",pricingcall_mapped_ibm_montreal_qiskit_opt3_5.qasm,1350,ibm_27q,pricingcall,qiskit,3
61,27,23,"{'rz': 40, 'sx': 20, 'measure': 14}",{'cx': 26},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (13, 12); (13, 14); (14, 11); (14, 13); (16, 19); (19, 16); (19, 22); (22, 19)",graphstate_mapped_ibm_montreal_qiskit_opt3_14.qasm,1783,ibm_27q,graphstate,qiskit,3
62,27,35,"{'rz': 104, 'sx': 55, 'measure': 11}",{'cx': 50},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (13, 12); (13, 14); (14, 11); (14, 13)",qaoa_mapped_ibm_montreal_qiskit_opt3_11.qasm,2676,ibm_27q,qaoa,qiskit,3
63,27,542,"{'rz': 966, 'sx': 300, 'measure': 24, 'x': 16}",{'cx': 1334},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qft_mapped_ibm_montreal_qiskit_opt3_24.qasm,1266,ibm_27q,qft,qiskit,3
64,27,2190,"{'rz': 1274, 'sx': 896, 'x': 48, 'measure': 17}",{'cx': 1068},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16)",pricingput_mapped_ibm_montreal_qiskit_opt3_17.qasm,2880,ibm_27q,pricingput,qiskit,3
65,27,521,"{'rz': 472, 'sx': 408, 'x': 19, 'measure': 16}",{'cx': 1096},"(5, 8); (8, 5); (8, 9); (8, 11); (9, 8); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",twolocalrandom_mapped_ibm_montreal_qiskit_opt3_16.qasm,1228,ibm_27q,twolocalrandom,qiskit,3
66,27,65,"{'sx': 60, 'rz': 30, 'measure': 16, 'x': 1}",{'cx': 30},"(0, 1); (1, 0); (1, 2); (2, 1); (2, 3); (3, 2); (3, 5); (5, 3); (5, 8); (8, 5); (8, 11); (11, 8); (11, 14); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (15, 12); (15, 18); (18, 15); (18, 21); (21, 18); (21, 23); (23, 21); (23, 24); (24, 23); (24, 25); (25, 24)",wstate_mapped_ibm_montreal_qiskit_opt3_16.qasm,3333,ibm_27q,wstate,qiskit,3
67,27,467,"{'rz': 499, 'sx': 243, 'x': 28, 'measure': 16}",{'cx': 466},"(1, 2); (1, 4); (2, 1); (4, 1); (4, 7); (7, 4); (7, 10); (10, 7); (10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19); (22, 25); (25, 22)",ae_mapped_ibm_montreal_qiskit_opt3_16.qasm,3314,ibm_27q,ae,qiskit,3
68,27,880,"{'rz': 1044, 'sx': 320, 'x': 49, 'measure': 24}",{'cx': 1550},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",qpeexact_mapped_ibm_montreal_qiskit_opt3_25.qasm,1749,ibm_27q,qpeexact,qiskit,3
69,27,87,"{'rz': 28, 'measure': 24, 'sx': 21, 'x': 3}",{'cx': 57},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (25, 22); (25, 26); (26, 25)",ghz_mapped_ibm_montreal_qiskit_opt3_24.qasm,2817,ibm_27q,ghz,qiskit,3
70,27,438,"{'rz': 333, 'sx': 99, 'x': 17, 'measure': 13}",{'cx': 456},"(3, 5); (5, 3); (5, 8); (8, 5); (8, 9); (8, 11); (9, 8); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",qpeinexact_mapped_ibm_montreal_qiskit_opt3_14.qasm,2342,ibm_27q,qpeinexact,qiskit,3
71,27,1089,"{'rz': 1029, 'sx': 874, 'x': 46, 'measure': 26}",{'cx': 3330},"(0, 1); (1, 0); (1, 2); (2, 1); (2, 3); (3, 2); (3, 5); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",su2random_mapped_ibm_montreal_qiskit_opt3_26.qasm,3885,ibm_27q,su2random,qiskit,3
72,27,399,"{'rz': 524, 'sx': 276, 'measure': 15, 'x': 3}",{'cx': 872},"(7, 10); (10, 7); (10, 12); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qnn_mapped_ibm_montreal_qiskit_opt3_15.qasm,3686,ibm_27q,qnn,qiskit,3
73,27,112,"{'rz': 97, 'sx': 57, 'measure': 24, 'x': 4}",{'cx': 71},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (4, 1); (4, 7); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (22, 19); (22, 25); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",dj_mapped_ibm_montreal_qiskit_opt3_25.qasm,3476,ibm_27q,dj,qiskit,3
74,27,840,"{'rz': 617, 'sx': 525, 'measure': 21, 'x': 8}",{'cx': 2038},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (23, 21)",realamprandom_mapped_ibm_montreal_qiskit_opt3_21.qasm,2524,ibm_27q,realamprandom,qiskit,3
75,27,401,"{'rz': 619, 'sx': 85, 'measure': 20, 'x': 8}",{'cx': 1015},"(1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 22); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qftentangled_mapped_ibm_montreal_qiskit_opt3_20.qasm,3253,ibm_27q,qftentangled,qiskit,3
76,27,948,"{'rz': 586, 'sx': 369, 'x': 29, 'measure': 13}",{'cx': 507},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (13, 12); (13, 14); (14, 11); (14, 13)",pricingcall_mapped_ibm_montreal_qiskit_opt3_13.qasm,3910,ibm_27q,pricingcall,qiskit,3
77,27,912,"{'rz': 1254, 'sx': 501, 'x': 55, 'measure': 27}",{'cx': 1630},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",ae_mapped_ibm_montreal_qiskit_opt3_27.qasm,2475,ibm_27q,ae,qiskit,3
78,27,1283,"{'rz': 1191, 'sx': 997, 'x': 65, 'measure': 27}",{'cx': 3803},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",twolocalrandom_mapped_ibm_montreal_qiskit_opt3_27.qasm,1366,ibm_27q,twolocalrandom,qiskit,3
79,27,130,"{'sx': 106, 'rz': 58, 'measure': 27, 'x': 1}",{'cx': 82},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24); (25, 26); (26, 25)",wstate_mapped_ibm_montreal_qiskit_opt3_27.qasm,2401,ibm_27q,wstate,qiskit,3
80,27,29,"{'rz': 79, 'sx': 43, 'measure': 25, 'x': 1}",{'cx': 45},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (6, 7); (7, 4); (7, 6); (7, 10); (8, 5); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 15); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (17, 18); (18, 15); (18, 17); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",graphstate_mapped_ibm_montreal_qiskit_opt3_25.qasm,1338,ibm_27q,graphstate,qiskit,3
81,27,66,"{'sx': 139, 'rz': 131, 'measure': 9}",{'cx': 40},"(17, 18); (18, 17); (18, 21); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",tsp_mapped_ibm_montreal_qiskit_opt3_9.qasm,3486,ibm_27q,tsp,qiskit,3
82,27,7682,"{'rz': 4481, 'sx': 1313, 'x': 118, 'measure': 11}",{'cx': 6351},"(5, 8); (8, 5); (8, 9); (8, 11); (9, 8); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16)",grover-v-chain_mapped_ibm_montreal_qiskit_opt3_11.qasm,1623,ibm_27q,grover-v-chain,qiskit,3
83,27,290,"{'rz': 406, 'sx': 171, 'measure': 15, 'x': 8}",{'cx': 498},"(0, 1); (1, 0); (1, 2); (1, 4); (2, 1); (2, 3); (3, 2); (3, 5); (4, 1); (4, 7); (5, 3); (5, 8); (7, 4); (7, 10); (8, 5); (8, 9); (8, 11); (9, 8); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (16, 14)",qft_mapped_ibm_montreal_qiskit_opt3_15.qasm,2630,ibm_27q,qft,qiskit,3
84,27,52,"{'rz': 48, 'sx': 31, 'measure': 13, 'x': 2}",{'cx': 29},"(7, 10); (10, 7); (10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (23, 21)",dj_mapped_ibm_montreal_qiskit_opt3_14.qasm,1123,ibm_27q,dj,qiskit,3
85,27,225,"{'rz': 218, 'sx': 84, 'measure': 11, 'x': 5}",{'cx': 273},"(4, 7); (6, 7); (7, 4); (7, 6); (7, 10); (10, 7); (10, 12); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 13); (15, 12); (15, 18); (17, 18); (18, 15); (18, 17); (18, 21); (21, 18)",qftentangled_mapped_ibm_montreal_qiskit_opt3_11.qasm,2784,ibm_27q,qftentangled,qiskit,3
86,27,352,"{'rz': 222, 'sx': 189, 'measure': 10, 'x': 6}",{'cx': 395},"(10, 12); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (16, 14); (16, 19); (19, 16); (19, 20); (19, 22); (20, 19); (22, 19)",realamprandom_mapped_ibm_montreal_qiskit_opt3_10.qasm,2408,ibm_27q,realamprandom,qiskit,3
87,27,333,"{'rz': 316, 'sx': 98, 'x': 16, 'measure': 13}",{'cx': 452},"(4, 7); (7, 4); (7, 10); (8, 11); (10, 7); (10, 12); (11, 8); (11, 14); (12, 10); (12, 13); (12, 15); (13, 12); (13, 14); (14, 11); (14, 13); (14, 16); (15, 12); (15, 18); (16, 14); (16, 19); (18, 15); (18, 21); (19, 16); (19, 20); (19, 22); (20, 19); (21, 18); (21, 23); (22, 19); (22, 25); (23, 21); (23, 24); (24, 23); (24, 25); (25, 22); (25, 24)",qpeexact_mapped_ibm_montreal_qiskit_opt3_14.qasm,1799,ibm_27q,qpeexact,qiskit,3
