QTask_ID,Status,QDCenter,QNode_ID,Execution_Time,Start_Time,Finish_Time,No_Qubits,Application, Cost
3311,SUCCESS,2,0,55.69,1524059.54,1524115.23,27,tsp,89.1039999999106
3326,SUCCESS,2,0,17.75,1524115.23,1524132.98,27,ghz,28.400000000000002
3330,SUCCESS,2,0,21.35,1524132.98,1524154.33,27,wstate,34.16000000014901
3331,SUCCESS,2,0,1110.04,1524154.33,1525264.37,27,qnn,1776.0640000000597
3335,SUCCESS,2,0,20.81,1525264.37,1525285.18,27,graphstate,33.29599999971688
3339,SUCCESS,2,0,121.65,1525285.18,1525406.83,27,qftentangled,194.64000000022352
3352,SUCCESS,2,0,47.61,1525406.83,1525454.44,27,graphstate,76.17599999979139
3360,SUCCESS,2,0,89.25,1525454.44,1525543.69,27,qaoa,142.8
3366,SUCCESS,2,0,153.81,1525543.69,1525697.5,27,portfoliovqe,246.09600000008942
3372,SUCCESS,2,0,879.87,1525697.5,1526577.37,27,pricingcall,1407.7920000001789
3378,SUCCESS,2,0,1150.31,1526577.37,1527727.68,27,twolocalrandom,1840.495999999717
3390,SUCCESS,2,0,24.52,1527727.68,1527752.2,27,qaoa,39.23200000002981
3391,SUCCESS,2,0,4664.87,1527752.2,1532417.07,27,pricingput,7463.7920000001795
3397,SUCCESS,2,0,912.22,1532417.07,1533329.29,27,qpeexact,1459.5519999999553
3413,SUCCESS,2,0,52.59,1533329.29,1533381.88,27,wstate,84.14399999976159
3415,SUCCESS,2,0,13466.88,1533381.88,1546848.76,27,grover-v-chain,21547.008000000194
3416,SUCCESS,2,0,42.11,1546848.76,1546890.87,27,vqe,67.37600000016391
138,SUCCESS,2,1,25900.2,1521041.08,1546941.28,127,su2random,41440.31999999993
3423,SUCCESS,2,0,365.72,1546890.87,1547256.59,27,ae,585.1519999999554
140,SUCCESS,2,1,4245.23,1546941.28,1551186.51,127,qft,6792.36799999997
142,SUCCESS,2,1,133.09,1551186.51,1551319.6,127,ghz,212.9440000001341
143,SUCCESS,2,1,9447.78,1551319.6,1560767.38,127,qft,15116.447999999673
3428,SUCCESS,2,0,20412.53,1547256.59,1567669.12,27,grover-v-chain,32660.048000000046
144,SUCCESS,2,1,7101.31,1560767.38,1567868.69,127,qpeinexact,11362.09600000009
3432,SUCCESS,2,0,236.41,1567669.12,1567905.53,27,twolocalrandom,378.25599999986594
3433,SUCCESS,2,0,1545.8,1567905.53,1569451.33,27,twolocalrandom,2473.280000000075
145,SUCCESS,2,1,6555.71,1567868.69,1574424.4,127,random,10489.13599999994
3437,SUCCESS,2,0,5323.58,1569451.33,1574774.91,27,grover-v-chain,8517.727999999746
146,SUCCESS,2,1,454.94,1574424.4,1574879.34,127,realamprandom,727.9040000002832
147,SUCCESS,2,1,249.76,1574879.34,1575129.1,127,wstate,399.61600000001494
3453,SUCCESS,2,0,602.42,1574774.91,1575377.33,27,qpeexact,963.8720000002534
3458,SUCCESS,2,0,13.76,1575377.33,1575391.09,27,ghz,22.016000000014902
3459,SUCCESS,2,0,1155.91,1575391.09,1576547,27,qnn,1849.455999999866
3461,SUCCESS,2,0,26.25,1576547,1576573.25,27,qaoa,42.0
3463,SUCCESS,2,0,33.39,1576573.25,1576606.64,27,graphstate,53.42399999983609
3469,SUCCESS,2,0,408.15,1576606.64,1577014.79,27,qnn,653.0400000002236
3473,SUCCESS,2,0,81.56,1577014.79,1577096.35,27,graphstate,130.49600000008942
3474,SUCCESS,2,0,21.54,1577096.35,1577117.89,27,vqe,34.463999999687076
3475,SUCCESS,2,0,158.62,1577117.89,1577276.51,27,twolocalrandom,253.79200000017883
3477,SUCCESS,2,0,748.79,1577276.51,1578025.3,27,qnn,1198.0640000000597
3479,SUCCESS,2,0,257.79,1578025.3,1578283.09,27,su2random,412.4640000000596
3483,SUCCESS,2,0,864.16,1578283.09,1579147.25,27,ae,1382.655999999866
3484,SUCCESS,2,0,145.77,1579147.25,1579293.02,27,realamprandom,233.2320000000298
3485,SUCCESS,2,0,526,1579293.02,1579819.02,27,qpeinexact,841.6
3486,SUCCESS,2,0,831.68,1579819.02,1580650.7,27,qft,1330.6879999998957
3507,SUCCESS,2,0,692.03,1580650.7,1581342.73,27,random,1107.2480000000448
3509,SUCCESS,2,0,686.22,1581342.73,1582028.95,27,realamprandom,1097.9519999999554
3532,SUCCESS,2,0,33.81,1582028.95,1582062.76,27,wstate,54.09600000008941
3537,SUCCESS,2,0,116.78,1582062.76,1582179.54,27,graphstate,186.84800000004472
148,SUCCESS,2,1,7222.45,1575129.1,1582351.55,127,realamprandom,11555.919999999925
3542,SUCCESS,2,0,476.24,1582179.54,1582655.78,27,portfoliovqe,761.9839999999851
3543,SUCCESS,2,0,975.41,1582655.78,1583631.19,27,random,1560.655999999866
3549,SUCCESS,2,0,41.7,1583631.19,1583672.89,27,qaoa,66.71999999992549
3558,SUCCESS,2,0,6222.44,1583672.89,1589895.33,27,grover-v-chain,9955.904000000284
3568,SUCCESS,2,0,515.71,1589895.33,1590411.04,27,qpeinexact,825.1359999999404
3585,SUCCESS,2,0,2675.15,1590411.04,1593086.19,27,twolocalrandom,4280.2399999998515
3586,SUCCESS,2,0,528.97,1593086.19,1593615.16,27,qftentangled,846.3519999999553
3592,SUCCESS,2,0,144.26,1593615.16,1593759.42,27,graphstate,230.81600000001492
3594,SUCCESS,2,0,24.67,1593759.42,1593784.09,27,graphstate,39.472000000253324
3595,SUCCESS,2,0,1082.38,1593784.09,1594866.47,27,ae,1731.8079999998213
3597,SUCCESS,2,0,283.5,1594866.47,1595149.97,27,random,453.6
3607,SUCCESS,2,0,84.31,1595149.97,1595234.28,27,qpeexact,134.8960000000894
149,SUCCESS,2,1,13739.39,1582351.55,1596090.94,127,qftentangled,21983.023999999838
150,SUCCESS,2,1,554.39,1596090.94,1596645.33,127,ae,887.0240000002086
3609,SUCCESS,2,0,1596.77,1595234.28,1596831.05,27,realamprandom,2554.83200000003
3611,SUCCESS,2,0,40.13,1596831.05,1596871.18,27,graphstate,64.20799999982118
3614,SUCCESS,2,0,94.3,1596871.18,1596965.48,27,qaoa,150.88000000007452
3618,SUCCESS,2,0,289.62,1596965.48,1597255.1,27,qftentangled,463.3920000001788
3620,SUCCESS,2,0,885.93,1597255.1,1598141.03,27,realamprandom,1417.4879999998957
3632,SUCCESS,2,0,293.85,1598141.03,1598434.88,27,wstate,470.160000000149
3634,SUCCESS,2,0,11.25,1598434.88,1598446.13,27,routing,17.999999999627473
3643,SUCCESS,2,0,46.16,1598446.13,1598492.29,27,groundstate,73.85600000023842
3644,SUCCESS,2,0,169.18,1598492.29,1598661.47,27,su2random,270.6879999998957
151,SUCCESS,2,1,2258.33,1596645.33,1598903.66,127,ae,3613.3279999997467
3646,SUCCESS,2,0,1374.38,1598661.47,1600035.85,27,qnn,2199.008000000194
3657,SUCCESS,2,0,636.71,1600035.85,1600672.56,27,pricingput,1018.7359999999404
3664,SUCCESS,2,0,560.2,1600672.56,1601232.76,27,twolocalrandom,896.3199999999256
3671,SUCCESS,2,0,1133.48,1601232.76,1602366.24,27,realamprandom,1813.5679999999702
3687,SUCCESS,2,0,341.82,1602366.24,1602708.06,27,qft,546.9120000001043
3692,SUCCESS,2,0,300.5,1602708.06,1603008.56,27,portfolioqaoa,480.8
3704,SUCCESS,2,0,505.72,1603008.56,1603514.28,27,qftentangled,809.1519999999554
3708,SUCCESS,2,0,730.17,1603514.28,1604244.45,27,qpeinexact,1168.2719999998808
152,SUCCESS,2,1,7104.32,1598903.66,1606007.98,127,realamprandom,11366.912000000106
3712,SUCCESS,2,0,2129.58,1604244.45,1606374.03,27,random,3407.3280000001196
153,SUCCESS,2,1,598.99,1606007.98,1606606.97,127,qft,958.3839999999851
3717,SUCCESS,2,0,1428.67,1606374.03,1607802.7,27,qpeexact,2285.8719999998807
3719,SUCCESS,2,0,318.49,1607802.7,1608121.19,27,qpeexact,509.5839999999851
3725,SUCCESS,2,0,299.65,1608121.19,1608420.84,27,qftentangled,479.44000000022356
3737,SUCCESS,2,0,69.71,1608420.84,1608490.55,27,dj,111.5359999999404
3749,SUCCESS,2,0,127.65,1608490.55,1608618.2,27,qpeinexact,204.239999999851
3767,SUCCESS,2,0,1423.66,1608618.2,1610041.86,27,random,2277.8560000002385
3773,SUCCESS,2,0,295.32,1610041.86,1610337.18,27,qnn,472.5119999997318
3777,SUCCESS,2,0,1140.68,1610337.18,1611477.86,27,ae,1825.0880000002683
3779,SUCCESS,2,0,4158.82,1611477.86,1615636.68,27,random,6654.111999999732
3799,SUCCESS,2,0,603.37,1615636.68,1616240.05,27,twolocalrandom,965.3920000001789
154,SUCCESS,2,1,10948.58,1606606.97,1617555.55,127,qftentangled,17517.72800000012
3809,SUCCESS,2,0,1990.98,1616240.05,1618231.03,27,random,3185.56799999997
3812,SUCCESS,2,0,1245.46,1618231.03,1619476.49,27,random,1992.7359999999405
3813,SUCCESS,2,0,793.63,1619476.49,1620270.12,27,realamprandom,1269.8080000001937
3829,SUCCESS,2,0,766.78,1620270.12,1621036.9,27,qftentangled,1226.8479999996723
3831,SUCCESS,2,0,606.26,1621036.9,1621643.16,27,qpeexact,970.016000000015
3833,SUCCESS,2,0,61.32,1621643.16,1621704.48,27,dj,98.11200000010432
3837,SUCCESS,2,0,103.19,1621704.48,1621807.67,27,dj,165.1039999999106
155,SUCCESS,2,1,11319.5,1617555.55,1628875.05,127,twolocalrandom,18111.2
156,SUCCESS,2,1,43.4,1628875.05,1628918.45,127,wstate,69.439999999851
3845,SUCCESS,2,0,11249.44,1621807.67,1633057.11,27,qwalk-noancilla,17999.104000000283
3849,SUCCESS,2,0,175.8,1633057.11,1633232.91,27,wstate,281.279999999702
3853,SUCCESS,2,0,891.87,1633232.91,1634124.78,27,random,1426.992000000179
3856,SUCCESS,2,0,367.8,1634124.78,1634492.58,27,su2random,588.4800000000745
3859,SUCCESS,2,0,46.48,1634492.58,1634539.06,27,vqe,74.3679999999702
3863,SUCCESS,2,0,57.22,1634539.06,1634596.28,27,wstate,91.5519999999553
3864,SUCCESS,2,0,41.74,1634596.28,1634638.02,27,graphstate,66.7839999999851
3877,SUCCESS,2,0,669.24,1634638.02,1635307.26,27,su2random,1070.783999999985
3889,SUCCESS,2,0,436.45,1635307.26,1635743.71,27,qpeexact,698.3199999999256
3890,SUCCESS,2,0,1391.95,1635743.71,1637135.66,27,qnn,2227.1199999999258
3893,SUCCESS,2,0,57.94,1637135.66,1637193.6,27,qft,92.70400000028313
3898,SUCCESS,2,0,1297.51,1637193.6,1638491.11,27,qwalk-v-chain,2076.016000000015
3901,SUCCESS,2,0,256.11,1638491.11,1638747.22,27,twolocalrandom,409.7759999997914
3909,SUCCESS,2,0,1410.25,1638747.22,1640157.47,27,ae,2256.4
3916,SUCCESS,2,0,70.22,1640157.47,1640227.69,27,dj,112.3519999999553
3917,SUCCESS,2,0,128.09,1640227.69,1640355.78,27,ghz,204.9440000001341
3929,SUCCESS,2,0,780.79,1640355.78,1641136.57,27,ae,1249.2640000000597
3938,SUCCESS,2,0,350.89,1641136.57,1641487.46,27,qft,561.4239999998362
3939,SUCCESS,2,0,398.3,1641487.46,1641885.76,27,qft,637.2800000000746
3942,SUCCESS,2,0,210.82,1641885.76,1642096.58,27,random,337.3120000001043
3943,SUCCESS,2,0,231.71,1642096.58,1642328.29,27,qft,370.7359999999404
3952,SUCCESS,2,0,16.79,1642328.29,1642345.08,27,ghz,26.864000000059605
3954,SUCCESS,2,0,19.29,1642345.08,1642364.37,27,wstate,30.864000000059605
3956,SUCCESS,2,0,530.87,1642364.37,1642895.24,27,realamprandom,849.3919999998063
3959,SUCCESS,2,0,398.33,1642895.24,1643293.57,27,realamprandom,637.3280000001192
3969,SUCCESS,2,0,908.73,1643293.57,1644202.3,27,qft,1453.9679999999703
3970,SUCCESS,2,0,1609.38,1644202.3,1645811.68,27,qpeexact,2575.0079999998215
3981,SUCCESS,2,0,33.96,1645811.68,1645845.64,27,graphstate,54.3359999999404
3982,SUCCESS,2,0,475.02,1645845.64,1646320.66,27,qnn,760.0320000000298
3986,SUCCESS,2,0,151.19,1646320.66,1646471.85,27,wstate,241.90400000028313
3989,SUCCESS,2,0,212.33,1646471.85,1646684.18,27,su2random,339.7279999997467
3990,SUCCESS,2,0,997.35,1646684.18,1647681.53,27,twolocalrandom,1595.7600000001491
3996,SUCCESS,2,0,40.97,1647681.53,1647722.5,27,qaoa,65.5519999999553
4001,SUCCESS,2,0,391.54,1647722.5,1648114.04,27,qft,626.4640000000596
4003,SUCCESS,2,0,620.3,1648114.04,1648734.34,27,qnn,992.4800000000746
4007,SUCCESS,2,0,726.83,1648734.34,1649461.17,27,qftentangled,1162.9279999997468
4011,SUCCESS,2,0,478.12,1649461.17,1649939.29,27,qftentangled,764.9920000001789
4015,SUCCESS,2,0,1321.22,1649939.29,1651260.51,27,qpeinexact,2113.951999999955
4017,SUCCESS,2,0,25.71,1651260.51,1651286.22,27,ghz,41.135999999940395
4021,SUCCESS,2,0,66.69,1651286.22,1651352.91,27,ghz,106.7039999999106
4029,SUCCESS,2,0,222.89,1651352.91,1651575.8,27,ae,356.62400000020864
4030,SUCCESS,2,0,28,1651575.8,1651603.8,27,wstate,44.800000000000004
4037,SUCCESS,2,0,608.85,1651603.8,1652212.65,27,pricingput,974.1599999997766
4041,SUCCESS,2,0,445.34,1652212.65,1652657.99,27,su2random,712.5440000001341
4050,SUCCESS,2,0,1857.89,1652657.99,1654515.88,27,random,2972.624000000209
4057,SUCCESS,2,0,28.4,1654515.88,1654544.28,27,graphstate,45.43999999985099
4061,SUCCESS,2,0,779.23,1654544.28,1655323.51,27,qnn,1246.7679999999702
4063,SUCCESS,2,0,186.34,1655323.51,1655509.85,27,qft,298.1440000001341
4064,SUCCESS,2,0,31.86,1655509.85,1655541.71,27,dj,50.975999999791384
4066,SUCCESS,2,0,209.03,1655541.71,1655750.74,27,qft,334.4480000000447
4067,SUCCESS,2,0,45.33,1655750.74,1655796.07,27,graphstate,72.5280000001192
4092,SUCCESS,2,0,19.6,1655796.07,1655815.67,27,ghz,31.359999999776484
4119,SUCCESS,2,0,15.72,1655815.67,1655831.39,27,ghz,25.151999999955297
4120,SUCCESS,2,0,278.79,1655831.39,1656110.18,27,su2random,446.06400000005965
157,SUCCESS,2,1,30277.98,1628918.45,1659196.43,127,qftentangled,48444.767999999975
162,SUCCESS,2,1,3687.11,1659196.43,1662883.54,127,ae,5899.376000000164
163,SUCCESS,2,1,327.16,1662883.54,1663210.7,127,graphstate,523.4559999998659
4130,SUCCESS,2,0,8224.37,1656110.18,1664334.55,27,qwalk-noancilla,13158.99200000018
164,SUCCESS,2,1,1584.28,1663210.7,1664794.98,127,qnn,2534.848000000045
165,SUCCESS,2,1,112.51,1664794.98,1664907.49,127,dj,180.0160000000149
4137,SUCCESS,2,0,1477.78,1664334.55,1665812.33,27,random,2364.448000000045
4142,SUCCESS,2,0,81.27,1665812.33,1665893.6,27,ghz,130.0320000000298
4148,SUCCESS,2,0,536.35,1665893.6,1666429.95,27,portfolioqaoa,858.1599999997766
4159,SUCCESS,2,0,262.21,1666429.95,1666692.16,27,wstate,419.53599999994043
4168,SUCCESS,2,0,1135.8,1666692.16,1667827.96,27,portfolioqaoa,1817.2800000000746
167,SUCCESS,2,1,4811.71,1664907.49,1669719.2,127,twolocalrandom,7698.735999999941
168,SUCCESS,2,1,223.42,1669719.2,1669942.62,127,graphstate,357.47200000025333
170,SUCCESS,2,1,358.49,1669942.62,1670301.11,127,graphstate,573.5839999999852
171,SUCCESS,2,1,111.47,1670301.11,1670412.58,127,graphstate,178.3519999999553
4186,SUCCESS,2,0,2722.32,1667827.96,1670550.28,27,random,4355.712000000104
172,SUCCESS,2,1,177.62,1670412.58,1670590.2,127,wstate,284.1919999998063
4188,SUCCESS,2,0,569.58,1670550.28,1671119.86,27,realamprandom,911.3280000001192
4189,SUCCESS,2,0,47.23,1671119.86,1671167.09,27,ghz,75.5679999999702
4196,SUCCESS,2,0,125.09,1671167.09,1671292.18,27,qftentangled,200.1439999997616
4198,SUCCESS,2,0,96.7,1671292.18,1671388.88,27,dj,154.7199999999255
4204,SUCCESS,2,0,120.26,1671388.88,1671509.14,27,pricingput,192.41600000001492
4208,SUCCESS,2,0,569.76,1671509.14,1672078.9,27,qnn,911.616000000015
173,SUCCESS,2,1,1655.2,1670590.2,1672245.4,127,qftentangled,2648.3199999999256
174,SUCCESS,2,1,789.48,1672245.4,1673034.88,127,wstate,1263.1679999999703
4210,SUCCESS,2,0,1787.16,1672078.9,1673866.06,27,random,2859.4560000002384
4214,SUCCESS,2,0,179.19,1673866.06,1674045.25,27,wstate,286.7039999999106
4218,SUCCESS,2,0,141.06,1674045.25,1674186.31,27,ghz,225.6960000000894
4222,SUCCESS,2,0,218.59,1674186.31,1674404.9,27,twolocalrandom,349.7439999997616
4225,SUCCESS,2,0,1210.8,1674404.9,1675615.7,27,qft,1937.2800000000746
4227,SUCCESS,2,0,475.43,1675615.7,1676091.13,27,qftentangled,760.6879999998957
4232,SUCCESS,2,0,597.22,1676091.13,1676688.35,27,pricingcall,955.5520000003279
4234,SUCCESS,2,0,394.42,1676688.35,1677082.77,27,qnn,631.0719999998809
4236,SUCCESS,2,0,279.6,1677082.77,1677362.37,27,qnn,447.36000000014906
4237,SUCCESS,2,0,105.92,1677362.37,1677468.29,27,wstate,169.4719999998808
4238,SUCCESS,2,0,207.43,1677468.29,1677675.72,27,wstate,331.8879999998957
4241,SUCCESS,2,0,5715.26,1677675.72,1683390.98,27,pricingput,9144.416000000016
175,SUCCESS,2,1,10740.34,1673034.88,1683775.22,127,qpeexact,17184.544000000136
4243,SUCCESS,2,0,2171.35,1683390.98,1685562.33,27,qnn,3474.160000000149
4252,SUCCESS,2,0,1371.47,1685562.33,1686933.8,27,qft,2194.3519999999553
4255,SUCCESS,2,0,459.57,1686933.8,1687393.37,27,qftentangled,735.3120000001044
4283,SUCCESS,2,0,633.35,1687393.37,1688026.72,27,qpeexact,1013.3599999997765
4287,SUCCESS,2,0,158.15,1688026.72,1688184.87,27,qft,253.04000000022353
4290,SUCCESS,2,0,67.89,1688184.87,1688252.76,27,dj,108.62399999983609
4291,SUCCESS,2,0,382.82,1688252.76,1688635.58,27,qpeinexact,612.5120000001043
4294,SUCCESS,2,0,2244.91,1688635.58,1690880.49,27,ae,3591.855999999866
4297,SUCCESS,2,0,1070.78,1690880.49,1691951.27,27,su2random,1713.2480000000448
4311,SUCCESS,2,0,2267.26,1691951.27,1694218.53,27,portfoliovqe,3627.616000000015
4316,SUCCESS,2,0,38.89,1694218.53,1694257.42,27,graphstate,62.22399999983609
4326,SUCCESS,2,0,16.8,1694257.42,1694274.22,27,vqe,26.880000000074507
4330,SUCCESS,2,0,35.82,1694274.22,1694310.04,27,ghz,57.31200000010431
4331,SUCCESS,2,0,175.79,1694310.04,1694485.83,27,portfolioqaoa,281.26400000005964
4333,SUCCESS,2,0,896.46,1694485.83,1695382.29,27,qpeinexact,1434.3359999999404
4336,SUCCESS,2,0,32,1695382.29,1695414.29,27,graphstate,51.2
4342,SUCCESS,2,0,72.17,1695414.29,1695486.46,27,dj,115.4719999998808
4347,SUCCESS,2,0,4130.64,1695486.46,1699617.1,27,random,6609.024000000209
4349,SUCCESS,2,0,174.68,1699617.1,1699791.78,27,dj,279.4879999998957
4352,SUCCESS,2,0,629.68,1699791.78,1700421.46,27,su2random,1007.4879999998957
4357,SUCCESS,2,0,950.31,1700421.46,1701371.77,27,qnn,1520.4960000000895
4359,SUCCESS,2,0,15.1,1701371.77,1701386.87,27,routing,24.16000000014901
4362,SUCCESS,2,0,729.7,1701386.87,1702116.57,27,qft,1167.5199999999256
4380,SUCCESS,2,0,94.92,1702116.57,1702211.49,27,qftentangled,151.87199999988079
4382,SUCCESS,2,0,835.87,1702211.49,1703047.36,27,realamprandom,1337.392000000179
4383,SUCCESS,2,0,326.25,1703047.36,1703373.61,27,twolocalrandom,522.0
4392,SUCCESS,2,0,25.76,1703373.61,1703399.37,27,vqe,41.2160000000149
4398,SUCCESS,2,0,1005.24,1703399.37,1704404.61,27,qnn,1608.3839999999852
4400,SUCCESS,2,0,1595.39,1704404.61,1706000,27,random,2552.623999999836
4401,SUCCESS,2,0,18.29,1706000,1706018.29,27,graphstate,29.264000000059607
4405,SUCCESS,2,0,67.85,1706018.29,1706086.14,27,graphstate,108.5599999997765
4411,SUCCESS,2,0,614.59,1706086.14,1706700.73,27,qft,983.3440000001342
4418,SUCCESS,2,0,10.88,1706700.73,1706711.61,27,ghz,17.408000000193717
4422,SUCCESS,2,0,1988.68,1706711.61,1708700.29,27,qpeexact,3181.887999999896
4424,SUCCESS,2,0,12.29,1708700.29,1708712.58,27,graphstate,19.664000000059605
4429,SUCCESS,2,0,642.87,1708712.58,1709355.45,27,twolocalrandom,1028.5919999998064
4441,SUCCESS,2,0,1484.22,1709355.45,1710839.67,27,twolocalrandom,2374.7519999999554
4447,SUCCESS,2,0,392.11,1710839.67,1711231.78,27,groundstate,627.3760000001639
4454,SUCCESS,2,0,358.54,1711231.78,1711590.32,27,qpeinexact,573.6640000000597
4455,SUCCESS,2,0,30.53,1711590.32,1711620.85,27,vqe,48.848000000044706
4460,SUCCESS,2,0,798.38,1711620.85,1712419.23,27,realamprandom,1277.4079999998212
4476,SUCCESS,2,0,34.95,1712419.23,1712454.18,27,vqe,55.919999999925494
4478,SUCCESS,2,0,226.62,1712454.18,1712680.8,27,qpeinexact,362.5920000001788
4486,SUCCESS,2,0,639.1,1712680.8,1713319.9,27,qft,1022.5599999997766
4502,SUCCESS,2,0,27.47,1713319.9,1713347.37,27,wstate,43.95200000032783
4508,SUCCESS,2,0,174.84,1713347.37,1713522.21,27,qnn,279.74399999976157
4514,SUCCESS,2,0,5966,1713522.21,1719488.21,27,pricingcall,9545.6
4516,SUCCESS,2,0,430.96,1719488.21,1719919.17,27,ae,689.5359999999405
4520,SUCCESS,2,0,56.84,1719919.17,1719976.01,27,graphstate,90.94400000013411
4522,SUCCESS,2,0,193.24,1719976.01,1720169.25,27,portfolioqaoa,309.18399999998513
4523,SUCCESS,2,0,88.24,1720169.25,1720257.49,27,qaoa,141.1839999999851
4527,SUCCESS,2,0,75.74,1720257.49,1720333.23,27,wstate,121.1839999999851
4532,SUCCESS,2,0,125.85,1720333.23,1720459.08,27,qpeexact,201.36000000014903
4533,SUCCESS,2,0,827.61,1720459.08,1721286.69,27,ae,1324.1759999997914
176,SUCCESS,2,1,37598.63,1683775.22,1721373.85,127,qnn,60157.808000000194
177,SUCCESS,2,1,167.99,1721373.85,1721541.84,127,wstate,268.7839999999851
4537,SUCCESS,2,0,265.94,1721286.69,1721552.63,27,qftentangled,425.5039999999106
4549,SUCCESS,2,0,480.01,1721552.63,1722032.64,27,pricingput,768.016000000015
4555,SUCCESS,2,0,156.14,1722032.64,1722188.78,27,pricingcall,249.82400000020863
4558,SUCCESS,2,0,353.9,1722188.78,1722542.68,27,wstate,566.239999999851
4563,SUCCESS,2,0,420.53,1722542.68,1722963.21,27,realamprandom,672.8480000000447
4564,SUCCESS,2,0,269.24,1722963.21,1723232.45,27,pricingcall,430.7839999999851
4567,SUCCESS,2,0,691.7,1723232.45,1723924.15,27,su2random,1106.7199999999254
4571,SUCCESS,2,0,549.02,1723924.15,1724473.17,27,realamprandom,878.4320000000298
4576,SUCCESS,2,0,1809.68,1724473.17,1726282.85,27,realamprandom,2895.4880000002686
178,SUCCESS,2,1,5854.22,1721541.84,1727396.06,127,qpeinexact,9366.751999999955
4582,SUCCESS,2,0,2147.25,1726282.85,1728430.1,27,pricingput,3435.6000000000004
4584,SUCCESS,2,0,28.36,1728430.1,1728458.46,27,graphstate,45.37599999979139
4587,SUCCESS,2,0,257.61,1728458.46,1728716.07,27,qpeexact,412.1760000001639
4590,SUCCESS,2,0,400.14,1728716.07,1729116.21,27,ae,640.2239999998361
4598,SUCCESS,2,0,683.37,1729116.21,1729799.58,27,qftentangled,1093.3920000001788
4606,SUCCESS,2,0,261.93,1729799.58,1730061.51,27,qpeexact,419.0879999998957
4613,SUCCESS,2,0,521.58,1730061.51,1730583.09,27,portfolioqaoa,834.5280000001193
4616,SUCCESS,2,0,643.91,1730583.09,1731227,27,qpeinexact,1030.255999999866
4617,SUCCESS,2,0,353.32,1731227,1731580.32,27,qftentangled,565.3120000001044
4619,SUCCESS,2,0,73.6,1731580.32,1731653.92,27,wstate,117.75999999977648
4621,SUCCESS,2,0,191.84,1731653.92,1731845.76,27,dj,306.9440000001341
4625,SUCCESS,2,0,38.67,1731845.76,1731884.43,27,qaoa,61.87199999988079
4628,SUCCESS,2,0,284.09,1731884.43,1732168.52,27,portfolioqaoa,454.54400000013413
4631,SUCCESS,2,0,675.7,1732168.52,1732844.22,27,portfolioqaoa,1081.1199999999255
4635,SUCCESS,2,0,324.96,1732844.22,1733169.18,27,qpeinexact,519.9359999999405
4638,SUCCESS,2,0,877.67,1733169.18,1734046.85,27,random,1404.2720000002535
4641,SUCCESS,2,0,1057.5,1734046.85,1735104.35,27,qwalk-v-chain,1692.0
4645,SUCCESS,2,0,51.47,1735104.35,1735155.82,27,qaoa,82.3519999999553
4646,SUCCESS,2,0,375.61,1735155.82,1735531.43,27,ae,600.9759999997914
4650,SUCCESS,2,0,207.55,1735531.43,1735738.98,27,wstate,332.0800000000745
4651,SUCCESS,2,0,448.3,1735738.98,1736187.28,27,qnn,717.2800000000746
4652,SUCCESS,2,0,228.47,1736187.28,1736415.75,27,qpeinexact,365.55199999995534
4661,SUCCESS,2,0,29.59,1736415.75,1736445.34,27,graphstate,47.344000000134116
179,SUCCESS,2,1,11160.57,1727396.06,1738556.63,127,qft,17856.912000000106
4665,SUCCESS,2,0,5434.46,1736445.34,1741879.8,27,grover-noancilla,8695.13599999994
4666,SUCCESS,2,0,180.46,1741879.8,1742060.26,27,dj,288.7359999999404
4667,SUCCESS,2,0,305.48,1742060.26,1742365.74,27,qpeinexact,488.76799999997024
180,SUCCESS,2,1,4502.63,1738556.63,1743059.26,127,su2random,7204.207999999821
4671,SUCCESS,2,0,1266.74,1742365.74,1743632.48,27,realamprandom,2026.783999999985
4674,SUCCESS,2,0,90.85,1743632.48,1743723.33,27,ghz,145.36000000014903
4678,SUCCESS,2,0,1242.42,1743723.33,1744965.75,27,pricingcall,1987.871999999881
4685,SUCCESS,2,0,593.07,1744965.75,1745558.82,27,qnn,948.9120000001044
4689,SUCCESS,2,0,75.23,1745558.82,1745634.05,27,tsp,120.36799999997021
4691,SUCCESS,2,0,123.55,1745634.05,1745757.6,27,ae,197.68000000007453
181,SUCCESS,2,1,3465.61,1743059.26,1746524.87,127,qpeinexact,5544.976000000164
4704,SUCCESS,2,0,1401.81,1745757.6,1747159.41,27,portfoliovqe,2242.895999999717
4710,SUCCESS,2,0,52.38,1747159.41,1747211.79,27,wstate,83.80800000019372
4715,SUCCESS,2,0,21.57,1747211.79,1747233.36,27,graphstate,34.51200000010431
4717,SUCCESS,2,0,141.81,1747233.36,1747375.17,27,portfoliovqe,226.89599999971688
4719,SUCCESS,2,0,147.39,1747375.17,1747522.56,27,groundstate,235.82400000020863
4721,SUCCESS,2,0,115.75,1747522.56,1747638.31,27,su2random,185.20000000000002
4729,SUCCESS,2,0,461,1747638.31,1748099.31,27,qft,737.6
4730,SUCCESS,2,0,74.27,1748099.31,1748173.58,27,wstate,118.83200000002981
182,SUCCESS,2,1,1992.5,1746524.87,1748517.37,127,twolocalrandom,3188.0
4741,SUCCESS,2,0,390.12,1748173.58,1748563.7,27,su2random,624.1919999998063
183,SUCCESS,2,1,316.55,1748517.37,1748833.92,127,graphstate,506.479999999702
